_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
64a0cfc373193c702e24a118,,48.78,93.43,54.78,75.56,122;6;1;1,time,30,-1,1,30.01,0,1.74,false,false,english,none,normal,false,false,false,,1688260547000
64a03d1373193c702e0bb5e4,,50.78,95.21,58.38,78.96,127;3;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688222995000
64a03c0b73193c702e0bada4,,47.98,90.3,53.58,66.93,120;9;1;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1688222731000
64a03a4473193c702e050454,,41.6,85.29,54.4,72.25,104;15;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688222276000
64a03a2473193c702e05038c,,50.8,97.08,54.8,79.86,127;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688222244000
649ff90973193c702e85ba2d,,54.4,95.21,58.4,70.59,136;5;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688205577000
649ff54f73193c702e7f06e5,,46.8,87.16,59.2,73.87,117;12;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688204623000
649ff52e73193c702e7f0615,,50.8,92.72,60.4,73.6,127;5;2;1,time,30,-1,2,30,0,4.32,false,false,english,none,normal,false,false,false,,1688204590000
649ff44b73193c702e7f0089,,55.6,96.71,60.8,79.66,139;2;0;1,time,30,-1,2,30,0,2.47,false,false,english,none,normal,false,false,false,,1688204363000
649fb7f2d221ff1891c49bc0,,50.78,98.51,53.58,80.2,127;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688188914000
649f99fdd221ff1891887b4c,,50.78,94.33,56.38,76.6,127;5;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688181245000
649f8015d221ff189159bdd8,,45.6,94.53,51.2,72.98,114;5;0;0,time,30,-1,1,30,0,6.7,false,false,english,none,normal,false,false,false,,1688174613000
649f100235448da8d3326b24,,49.58,91.49,56.38,76.6,124;9;0;2,time,30,-1,2,30.01,0,32.91,false,false,english,none,normal,false,false,false,,1688145922000
649f0b9e35448da8d32bae01,,49.6,95.71,56,79.8,124;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688144798000
649ef2a735448da8d3fc9b54,,43.99,88.16,60.78,75.6,110;9;3;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688138407000
649ec39535448da8d39e8378,,50.4,90.91,57.2,76.59,126;9;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688126357000
649ea2b835448da8d3622ad0,,45.2,89.86,55.2,82.61,113;10;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688117944000
649ea29735448da8d36229e4,,45.98,92.41,57.98,76.06,115;5;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688117911000
649ea06035448da8d35b803d,,52.38,94.56,58.78,80.75,131;5;0;0,time,30,-1,1,30.01,0,0.67,false,false,english,none,normal,false,false,false,,1688117344000
649ea03d35448da8d35b7f51,,45.18,89.44,56.78,71.69,113;10;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688117309000
649e992435448da8d34e16e0,,46,93.71,57.2,74.78,115;5;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688115492000
649e990335448da8d34e15f1,,39.99,84.25,58.38,74.15,100;14;1;4,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688115459000
649e7f5435448da8d31f27ca,,54.78,95.92,58.78,81.48,137;4;0;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688108884000
649e522035448da8d3c83070,,41.19,88.57,55.98,79.8,103;9;0;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688097312000
649e520035448da8d3c82fa3,,45.98,92.09,55.58,82.84,115;7;0;2,time,30,-1,1,30.01,0,8.83,false,false,english,none,normal,false,false,false,,1688097280000
649e4f5935448da8d3c184d8,,44.39,91.1,58.38,80.34,111;6;2;0,time,30,-1,1,30.01,0,9.5,false,false,english,none,normal,false,false,false,,1688096601000
649e4f2e35448da8d3c183b8,,37.6,83.46,53.2,71.07,94;14;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688096558000
649e4f0d35448da8d3c182e5,,49.98,97.71,52.38,81.79,125;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688096525000
649e4eed35448da8d3c18217,,49.58,95.59,54.38,73.45,124;3;0;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688096493000
649e4b1235448da8d3bacfc6,,43.59,91.18,54.38,75.35,109;7;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688095506000
649e4af135448da8d3bacf06,,42.4,84.4,56.4,77.25,106;15;1;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688095473000
649e2c3535448da8d37eb7d4,,32.4,86.54,41.6,70.46,81;8;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688087605000
649e2ae835448da8d37eb191,,46.78,95.31,51.18,76.62,117;2;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688087272000
649dc11135448da8d3b6368c,,47.58,95.04,56.38,75.96,119;2;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688060177000
649daff535448da8d394a2b7,,46.78,91.67,57.58,78.89,117;7;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688055797000
649dacea35448da8d38def8f,,46,87.5,57.6,72.89,115;11;3;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688055018000
649d8f5535448da8d358107f,,51.18,94.37,56.78,79.64,128;5;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688047445000
649d863e35448da8d343efcd,,43.6,86.62,56.8,72.76,109;13;0;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1688045118000
649d85e535448da8d343ec9e,,49.18,93.71,57.18,74.78,123;5;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1688045029000
649d857f35448da8d343e8fa,,38.39,82.48,54.78,76.22,96;13;3;0,time,30,-1,2,30.01,0,12.52,false,false,english,none,normal,false,false,false,,1688044927000
649d855035448da8d343e745,,44.39,92.48,53.18,66.21,111;4;1;1,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1688044880000
649d853035448da8d343e619,,50.78,92.2,56.38,78.62,127;7;1;0,time,30,-1,1,30.01,0,2.31,false,false,english,none,normal,false,false,false,,1688044848000
649d4867e4860e50dad1f368,,39.99,80.58,55.58,78.07,100;12;9;3,time,30,-1,2,30.01,0,29.17,false,false,english,none,normal,false,false,false,,1688029287000
